Xbee	어레이아이디	x	y	dc path	Serial	Coordi	Index
553	10	9	2	1	0013A20041085B4A	2	0
554	10	10	2	1	0013A20041085B4A	2	0
555	10	11	2	1	0013A20041085B46	2	0
556	10	12	2	1	0013A20041085B46	2	0
557	10	13	2	1	0013A2004151749B	2	0
558	10	14	2	1	0013A2004151749B	2	0
559	10	15	2	1	0013A200415174A8	2	0
560	10	16	2	1	0013A200415174A8	2	0
561	11	1	1	1	0013A2004151749E	2	0
562	11	2	1	1	0013A2004151749E	2	0
563	11	3	1	1	0013A2004151749F	2	0
564	11	4	1	1	0013A2004151749F	2	0
565	11	5	1	1	0013A200415174A1	2	0
566	11	6	1	1	0013A200415174A1	2	0
567	11	7	1	1	0013A20041517498	2	0
568	11	8	1	1	0013A20041517498	2	0
569	11	9	1	1	0013A2004151749A	2	0
570	11	10	1	1	0013A2004151749A	2	0
571	11	11	1	1	0013A20041517499	2	0
572	11	12	1	1	0013A20041517499	2	0
573	11	13	1	1	0013A200415174AF	2	0
574	11	14	1	1	0013A200415174AF	2	0
575	11	15	1	1	0013A200415174A7	2	0
576	11	16	1	1	0013A200415174A7	2	0
577	11	1	2	1	0013A20041085B52	2	0
578	11	2	2	1	0013A20041085B52	2	0
579	11	3	2	1	0013A20041085B59	2	0
580	11	4	2	1	0013A20041085B59	2	0
581	11	5	2	1	0013A20041085B97	2	0
582	11	6	2	1	0013A20041085B97	2	0
583	11	7	2	1	0013A20041085B47	2	0
584	11	8	2	1	0013A20041085B47	2	0
585	11	9	2	1	0013A20041085B8F	2	0
586	11	10	2	1	0013A20041085B8F	2	0
587	11	11	2	1	0013A20041085B5E	2	0
588	11	12	2	1	0013A20041085B5E	2	0
589	11	13	2	1	0013A20041085B96	2	0
590	11	14	2	1	0013A20041085B96	2	0
591	11	15	2	1	0013A20041085B87	2	0
592	11	16	2	1	0013A20041085B87	2	0
593	12	1	1	1	0013A20041085B62	2	0
594	12	2	1	1	0013A20041085B62	2	0
595	12	3	1	1	0013A20041085B94	2	0
596	12	4	1	1	0013A20041085B94	2	0
597	12	5	1	1	0013A20041085B4B	2	0
598	12	6	1	1	0013A20041085B4B	2	0
